medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_mins, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2010000354,2010000354,CMT,1,0,2010-01-01 00:03:52,2010-01-01 00:13:45,1,9.8800000000000000,1.60,-73.986069,40.738514,-73.972031,40.756989
2010000355,2010000355,CMT,1,0,2010-01-01 00:03:52,2010-01-01 00:08:54,1,5.0300000000000000,0.60,-74.002983,40.73996,-73.998848,40.742249
2010000356,2010000356,CMT,1,0,2010-01-01 00:03:54,2010-01-01 00:18:13,1,14.32,5.70,-73.929848,40.812569,-73.940582,40.825619
2010000357,2010000357,CMT,1,0,2010-01-01 00:03:54,2010-01-01 00:17:40,1,13.77,1.10,-73.994278,40.750965,-73.97744,40.751984
2010000358,2010000358,CMT,1,0,2010-01-01 00:03:54,2010-01-01 00:09:19,1,5.4200000000000000,0.60,-73.978485,40.684101,-73.980286,40.676739
2010000359,2010000359,DDS,1,,2010-01-01 00:03:55,2010-01-01 00:25:54,4,21.98,1.70,-73.952126,40.769512,-73.951462,40.773537
2010000360,2010000360,CMT,1,0,2010-01-01 00:03:55,2010-01-01 00:17:30,1,13.58,1.40,-73.990685,40.76091,-73.989136,40.748714
2010000361,2010000361,CMT,1,0,2010-01-01 00:03:56,2010-01-01 00:09:23,1,5.4500000000000000,2.10,-73.964203,40.760525,-73.947685,40.783619
2010000362,2010000362,CMT,1,0,2010-01-01 00:03:56,2010-01-01 00:30:05,2,26.150000000000000,9.70,-73.994339,40.756035,-74.009659,40.649422
2010000363,2010000363,CMT,1,0,2010-01-01 00:03:57,2010-01-01 00:09:52,2,5.9200000000000000,1.10,-73.988266,40.720032,-73.980774,40.733704
2010000364,2010000364,CMT,1,0,2010-01-01 00:03:57,2010-01-01 00:14:26,1,10.48,2.00,-73.946915,40.776085,-73.969269,40.763748
2010000365,2010000365,CMT,1,0,2010-01-01 00:03:58,2010-01-01 00:09:39,2,5.6800000000000000,1.70,-73.96862,40.765656,-73.952148,40.78307
2010000366,2010000366,CMT,1,0,2010-01-01 00:03:58,2010-01-01 00:22:04,1,18.100000000000000,8.50,-73.78183,40.64481,-73.765495,40.711823
2010000367,2010000367,CMT,1,0,2010-01-01 00:03:58,2010-01-01 00:18:04,1,14.1,2.50,-74.002586,40.733368,-73.980797,40.712376
2010000368,2010000368,CMT,1,0,2010-01-01 00:03:59,2010-01-01 00:14:14,2,10.25,3.20,-73.975235,40.750511,-73.969597,40.785133
2010000369,2010000369,CMT,1,0,2010-01-01 00:03:59,2010-01-01 00:27:41,2,23.700000000000000,9.90,-73.872971,40.774052,-73.979065,40.780945
2010000370,2010000370,CMT,1,0,2010-01-01 00:03:59,2010-01-01 00:33:57,1,29.970000000000000,12.40,-73.982079,40.776276,-73.970604,40.79755
2010000371,2010000371,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:35:00,2,31,9.77,-73.981911,40.757408,-73.945503,40.833096
2010000372,2010000372,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:23:00,5,19,4.22,-74.007469,40.743217,-73.976936,40.79084
2010000373,2010000373,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:29:00,2,25,7.50,-73.967804,40.802456,-73.992996,40.724171
2010000374,2010000374,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:33:00,2,29,7.97,-73.982056,40.778522,-73.929955,40.700798
2010000375,2010000375,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:32:00,5,28,3.87,-73.969864,40.761044,-73.98156,40.776932
2010000376,2010000376,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:27:00,1,23,14.41,-73.789864,40.646889,-73.909302,40.74802
2010000377,2010000377,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:22:00,5,18,6.69,-73.974442,40.783428,-73.990349,40.723511
2010000378,2010000378,CMT,1,0,2010-01-01 00:04:00,2010-01-01 00:08:30,1,4.5,0.60,-73.967255,40.756844,-73.97496,40.759304
2010000379,2010000379,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:33:00,2,29,10.88,-73.988281,40.71999,-73.942558,40.837997
2010000380,2010000380,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:14:00,1,10,1.96,-74.006714,40.741455,-73.980026,40.743267
2010000381,2010000381,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:23:00,3,19,6.29,-73.98671,40.722286,-73.975372,40.790195
2010000382,2010000382,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:41:00,1,37,9.47,-73.984306,40.732906,-73.985565,40.735119
2010000383,2010000383,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:25:00,5,21,1.45,-73.978203,40.763084,-73.982346,40.747532
2010000384,2010000384,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:29:00,1,25,4.45,-73.984558,40.771477,-73.978294,40.731056
2010000385,2010000385,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:15:00,1,11,2.35,-73.982277,40.782883,-73.950226,40.775654
2010000386,2010000386,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:15:00,1,11,1.89,-73.981911,40.728302,-73.9823,40.748936
2010000387,2010000387,CMT,1,0,2010-01-01 00:04:00,2010-01-01 00:38:00,1,34,8.20,-74.001366,40.727543,-73.880478,40.6814
2010000124,2010000124,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:34:00,3,30,4.42,-73.949036,40.797173,-73.993301,40.747189
2010000388,2010000388,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:31:00,3,27,1.93,-73.978409,40.766453,-73.985359,40.744339
2010000389,2010000389,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:15:00,5,11,2.72,-73.988091,40.745728,-74.004456,40.717052
2010000390,2010000390,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:23:00,2,19,2.43,-73.972969,40.763554,-73.994385,40.749165
2010000391,2010000391,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:32:00,1,28,4.00,-73.982445,40.771576,-73.991547,40.726768
2010000392,2010000392,VTS,1,,2010-01-01 00:04:00,2010-01-01 00:24:00,2,20,3.87,-73.974716,40.783085,-74.004471,40.733486
2010000393,2010000393,DDS,1,,2010-01-01 00:04:00,2010-01-01 00:09:02,2,5.0300000000000000,1.10,-73.987801,40.779388,-74.00927,40.720684
2010000394,2010000394,CMT,1,0,2010-01-01 00:04:02,2010-01-01 00:14:42,4,10.67,1.70,-73.989311,40.72337,-73.9842,40.744858
2010000395,2010000395,DDS,1,,2010-01-01 00:04:02,2010-01-01 00:35:07,2,31.080000000000000,16.00,-74.010056,40.720474,-73.962936,40.772251
2010000396,2010000396,CMT,1,0,2010-01-01 00:04:02,2010-01-01 00:11:16,1,7.2300000000000000,1.20,-74.004509,40.747917,-74.002586,40.751915
2010000397,2010000397,VTS,1,,2010-01-01 00:04:02,2010-01-01 00:04:02,1,0,0.13,-73.981712,40.768078,-73.982697,40.769577
2010000398,2010000398,CMT,1,0,2010-01-01 00:04:03,2010-01-01 00:07:43,2,3.6700000000000000,0.50,-73.967484,40.765163,-73.959885,40.762844
2010000399,2010000399,DDS,1,,2010-01-01 00:04:03,2010-01-01 00:09:46,1,5.71,1.00,-73.980652,40.76321,-74.00103,40.751202
2010000400,2010000400,CMT,1,0,2010-01-01 00:04:04,2010-01-01 00:24:32,1,20.470000000000000,2.00,-73.959259,40.763428,-73.974876,40.752228
2010000401,2010000401,CMT,1,0,2010-01-01 00:04:06,2010-01-01 00:20:33,1,16.450000000000000,2.90,-73.967163,40.760315,-73.996582,40.737991
2010000402,2010000402,CMT,1,0,2010-01-01 00:04:06,2010-01-01 00:19:51,1,15.75,0.00,-73.998024,40.756283,-73.998016,40.756279
2010000403,2010000403,VTS,1,,2010-01-01 00:04:07,2010-01-01 00:04:07,1,0,0.31,-73.982452,40.723228,-73.982246,40.722389
2010000404,2010000404,CMT,1,0,2010-01-01 00:04:08,2010-01-01 00:16:08,4,12,3.10,-73.967644,40.800491,-73.963623,40.768379
2010000405,2010000405,VTS,1,,2010-01-01 00:04:09,2010-01-01 00:04:09,4,0,1.21,-73.959343,40.767544,-73.969902,40.752686
2010000406,2010000406,DDS,1,,2010-01-01 00:04:09,2010-01-01 00:11:55,2,7.7600000000000000,1.40,-73.970955,40.751488,-73.973549,40.750446
2010000407,2010000407,VTS,1,,2010-01-01 00:04:09,2010-01-01 00:04:09,1,0,0.00,-73.977234,40.776951,-73.977234,40.776878
2010000408,2010000408,CMT,1,0,2010-01-01 00:04:10,2010-01-01 00:09:07,1,4.9500000000000000,1.60,-73.970581,40.756001,-73.963303,40.775211
2010000409,2010000409,VTS,1,,2010-01-01 00:04:10,2010-01-01 00:04:10,1,0,0.00,-73.777328,40.644798,-73.777321,40.64481
2010000410,2010000410,CMT,1,0,2010-01-01 00:04:10,2010-01-01 00:17:27,4,13.280000000000000,2.70,-73.963051,40.719151,-73.99102,40.717258
2010000411,2010000411,CMT,1,0,2010-01-01 00:04:10,2010-01-01 00:17:14,1,13.07,2.80,-73.969856,40.7896,-73.995979,40.75378
2010000412,2010000412,CMT,1,0,2010-01-01 00:04:11,2010-01-01 00:12:15,1,8.0700000000000000,2.00,-73.973785,40.792095,-73.983582,40.766106
2010000413,2010000413,CMT,1,0,2010-01-01 00:04:11,2010-01-01 00:12:55,2,8.7300000000000000,0.70,-73.983246,40.756542,-73.973259,40.757195
2010000414,2010000414,CMT,1,0,2010-01-01 00:04:12,2010-01-01 00:16:54,3,12.700000000000000,1.80,-73.989624,40.729809,-73.986526,40.750313
2010000415,2010000415,CMT,1,0,2010-01-01 00:04:13,2010-01-01 00:37:54,4,33.68,11.60,-73.979774,40.75227,-73.892006,40.854424
2010000416,2010000416,CMT,1,0,2010-01-01 00:04:13,2010-01-01 00:22:45,1,18.530000000000000,3.40,-73.953743,40.775402,-73.99675,40.766506
2010000417,2010000417,CMT,1,0,2010-01-01 00:04:13,2010-01-01 00:14:46,1,10.550000000000000,2.60,-73.96759,40.765221,-73.975014,40.79184
2010000418,2010000418,DDS,1,,2010-01-01 00:04:13,2010-01-01 00:19:00,1,14.780000000000000,5.80,-73.983139,40.781555,-73.979713,40.786396
2010000419,2010000419,CMT,1,0,2010-01-01 00:04:14,2010-01-01 00:18:04,1,13.83,2.30,-73.983444,40.757034,-73.953865,40.76712
2010000420,2010000420,CMT,1,0,2010-01-01 00:04:14,2010-01-01 00:10:01,1,5.7800000000000000,1.10,-73.987785,40.721172,-73.983833,40.731968
2010000421,2010000421,CMT,1,0,2010-01-01 00:04:16,2010-01-01 00:09:14,2,4.9700000000000000,1.30,-73.981796,40.772797,-73.961212,40.76915
2010000422,2010000422,CMT,1,0,2010-01-01 00:04:16,2010-01-01 00:10:17,1,6.0200000000000000,0.90,-73.984612,40.742542,-73.998238,40.745277
2010000423,2010000423,CMT,1,0,2010-01-01 00:04:16,2010-01-01 00:08:08,2,3.8700000000000000,0.80,-73.979286,40.760246,-73.971313,40.765236
2010000424,2010000424,CMT,1,0,2010-01-01 00:04:17,2010-01-01 00:11:41,1,7.4000000000000000,0.90,-73.989738,40.738533,-73.982979,40.738682
2010000425,2010000425,CMT,1,0,2010-01-01 00:04:18,2010-01-01 00:21:49,1,17.52,3.70,-73.964378,40.760662,-74.002708,40.718479
2010000426,2010000426,CMT,1,0,2010-01-01 00:04:18,2010-01-01 00:14:16,3,9.9700000000000000,2.00,-73.980865,40.753712,-73.989738,40.729786
2010000427,2010000427,DDS,1,,2010-01-01 00:04:18,2010-01-01 00:16:00,2,11.700000000000000,1.50,-73.974579,40.750294,-74.013786,40.714718
2010000428,2010000428,CMT,1,0,2010-01-01 00:04:20,2010-01-01 00:32:52,2,28.530000000000000,7.90,-73.987755,40.732826,-73.944374,40.817303
2010000429,2010000429,CMT,1,0,2010-01-01 00:04:22,2010-01-01 00:12:58,2,8.6000000000000000,2.20,-73.972389,40.786587,-73.962212,40.764565
2010000430,2010000430,CMT,1,0,2010-01-01 00:04:22,2010-01-01 00:27:01,1,22.650000000000000,5.30,-73.994987,40.749954,-73.949905,40.803799
2010000431,2010000431,CMT,1,0,2010-01-01 00:04:22,2010-01-01 00:05:13,1,0.85000000000000000,0.20,-73.94178,40.807095,-73.945267,40.807774
2010000432,2010000432,CMT,1,0,2010-01-01 00:04:24,2010-01-01 00:16:47,2,12.380000000000000,4.50,-73.981232,40.753632,-73.984734,40.715424
2010000433,2010000433,CMT,1,0,2010-01-01 00:04:25,2010-01-01 00:16:41,2,12.27,3.00,-73.980415,40.754459,-73.994621,40.719612
2010000434,2010000434,CMT,1,0,2010-01-01 00:04:26,2010-01-01 00:26:45,1,22.32,6.30,-73.9869,40.719612,-73.968895,40.790428
2010000435,2010000435,VTS,1,,2010-01-01 00:04:26,2010-01-01 00:04:26,3,0,0.74,-73.949341,40.777046,-73.942505,40.786213
2010000436,2010000436,CMT,1,0,2010-01-01 00:04:26,2010-01-01 00:19:13,1,14.780000000000000,3.30,-73.962486,40.710075,-74.008652,40.716068
2010000437,2010000437,CMT,1,0,2010-01-01 00:04:26,2010-01-01 00:15:55,1,11.48,1.60,-73.984528,40.754269,-73.962135,40.764118
2010000438,2010000438,CMT,1,0,2010-01-01 00:04:27,2010-01-01 00:35:54,1,31.450000000000000,7.40,-73.98307,40.75663,-73.858917,40.753948
2010000439,2010000439,CMT,1,0,2010-01-01 00:04:27,2010-01-01 00:18:49,1,14.370000000000000,3.50,-73.916916,40.837025,-73.937675,40.80864
2010000440,2010000440,CMT,1,0,2010-01-01 00:04:28,2010-01-01 00:09:38,1,5.1700000000000000,1.30,-73.954018,40.7705,-73.948318,40.784328
2010000441,2010000441,DDS,1,,2010-01-01 00:04:29,2010-01-01 00:24:21,1,19.860000000000000,3.40,-73.972641,40.764797,-74.000137,40.744278
2010000442,2010000442,CMT,1,0,2010-01-01 00:04:29,2010-01-01 00:19:24,1,14.92,4.50,-73.99015,40.725735,-73.954529,40.774906
2010000443,2010000443,CMT,1,0,2010-01-01 00:04:29,2010-01-01 00:19:07,1,14.630000000000000,1.70,-73.987427,40.765659,-73.987732,40.746498
2010000444,2010000444,CMT,1,0,2010-01-01 00:04:30,2010-01-01 00:14:18,1,9.8000000000000000,1.90,-74.005569,40.741127,-73.989998,40.762348
2010000445,2010000445,CMT,1,0,2010-01-01 00:04:30,2010-01-01 00:16:47,1,12.280000000000000,2.90,-73.973366,40.786961,-73.961113,40.756832
2010000446,2010000446,CMT,1,0,2010-01-01 00:04:30,2010-01-01 00:13:36,2,9.1000000000000000,2.50,-73.994392,40.755852,-74.005951,40.723831
2010000447,2010000447,DDS,1,,2010-01-01 00:04:30,2010-01-01 00:08:26,1,3.9300000000000000,0.50,-73.990341,40.740463,-73.97229,40.745766
2010000448,2010000448,CMT,1,0,2010-01-01 00:04:30,2010-01-01 00:08:54,1,4.4000000000000000,1.70,-73.969498,40.7663,-73.953773,40.787739
2010000449,2010000449,CMT,1,0,2010-01-01 00:04:31,2010-01-01 00:21:30,4,16.98,1.50,-73.988396,40.738834,-73.978355,40.756546
2010000450,2010000450,CMT,1,0,2010-01-01 00:04:31,2010-01-01 00:06:42,2,2.1800000000000000,0.10,-73.993958,40.751648,-73.995277,40.752979
2010000451,2010000451,CMT,1,0,2010-01-01 00:04:33,2010-01-01 00:46:25,1,41.870000000000000,12.60,-73.965485,40.795647,-73.957466,40.65131
2010000452,2010000452,CMT,1,0,2010-01-01 00:04:33,2010-01-01 00:07:09,1,2.6000000000000000,0.40,-73.985214,40.739716,-73.992203,40.742729
2010000453,2010000453,CMT,1,0,2010-01-01 00:04:35,2010-01-01 00:26:05,1,21.5,4.30,-73.991936,40.725704,-73.989815,40.773117
2010000454,2010000454,CMT,1,0,2010-01-01 00:04:35,2010-01-01 00:06:09,1,1.5700000000000000,0.00,-73.983093,40.766232,-73.983093,40.766232
2010000455,2010000455,CMT,1,0,2010-01-01 00:04:36,2010-01-01 00:13:06,3,8.5,3.50,-73.988289,40.723366,-73.962616,40.766552
2010000456,2010000456,CMT,1,0,2010-01-01 00:04:36,2010-01-01 00:19:10,4,14.57,3.00,-74.00499,40.740856,-73.969757,40.753071
2010000457,2010000457,CMT,1,0,2010-01-01 00:04:36,2010-01-01 00:17:46,2,13.17,2.10,-73.99826,40.725018,-73.991432,40.748871
2010000458,2010000458,VTS,1,,2010-01-01 00:04:37,2010-01-01 00:04:37,1,0,0.51,-73.991669,40.759678,-73.997192,40.754704
2010000459,2010000459,CMT,1,0,2010-01-01 00:04:37,2010-01-01 00:30:48,1,26.18,5.50,-73.958534,40.775566,-73.958664,40.775684
2010000460,2010000460,CMT,1,0,2010-01-01 00:04:37,2010-01-01 00:20:32,1,15.92,4.80,-73.950523,40.779491,-73.908562,40.745136
2010000461,2010000461,CMT,1,0,2010-01-01 00:04:38,2010-01-01 00:36:40,2,32.030000000000000,2.40,-73.991692,40.764763,-73.978249,40.742485
2010000462,2010000462,CMT,1,0,2010-01-01 00:04:38,2010-01-01 00:10:25,1,5.7800000000000000,0.90,-73.994438,40.737228,-74.006042,40.733128
2010000463,2010000463,CMT,1,0,2010-01-01 00:04:38,2010-01-01 00:12:10,1,7.5300000000000000,1.50,-73.993484,40.73856,-73.992836,40.725315
2010000464,2010000464,CMT,1,0,2010-01-01 00:04:39,2010-01-01 00:10:42,1,6.0500000000000000,1.30,-73.985542,40.744835,-74.001892,40.738689
2010000465,2010000465,CMT,1,0,2010-01-01 00:04:40,2010-01-01 00:17:48,1,13.130000000000000,2.80,-73.972115,40.794491,-73.936073,40.797188
2010000466,2010000466,CMT,1,0,2010-01-01 00:04:40,2010-01-01 00:09:35,1,4.9200000000000000,0.50,-73.999763,40.730721,-73.995476,40.730515
2010000467,2010000467,CMT,1,0,2010-01-01 00:04:41,2010-01-01 00:07:45,2,3.0700000000000000,0.60,-73.980659,40.774769,-73.986626,40.766502
2010000468,2010000468,CMT,1,0,2010-01-01 00:04:41,2010-01-01 00:22:48,3,18.120000000000000,5.80,-73.989639,40.738499,-73.919899,40.737144
2010000469,2010000469,CMT,1,0,2010-01-01 00:04:41,2010-01-01 00:22:47,1,18.100000000000000,10.50,-73.976845,40.79026,-73.909454,40.901276
2010000470,2010000470,CMT,1,0,2010-01-01 00:04:41,2010-01-01 00:09:08,1,4.4500000000000000,1.00,-73.954712,40.77771,-73.962646,40.767315
2010000471,2010000471,VTS,1,,2010-01-01 00:04:42,2010-01-01 00:04:42,3,0,0.55,-73.959465,40.771729,-73.954948,40.778374
2010000472,2010000472,CMT,1,0,2010-01-01 00:04:43,2010-01-01 00:21:57,2,17.23,3.30,-73.9804,40.738705,-73.958626,40.778076
2010000473,2010000473,CMT,1,0,2010-01-01 00:04:43,2010-01-01 00:16:36,2,11.880000000000000,3.00,-73.987465,40.761379,-73.975639,40.795403
2010000474,2010000474,CMT,1,0,2010-01-01 00:04:43,2010-01-01 00:19:27,2,14.73,2.90,-73.986511,40.722233,-73.977486,40.752281
2010000475,2010000475,CMT,1,0,2010-01-01 00:04:43,2010-01-01 00:11:37,1,6.9000000000000000,1.30,-73.971947,40.761269,-73.978188,40.773132
2010000476,2010000476,CMT,1,0,2010-01-01 00:04:45,2010-01-01 00:07:13,2,2.4700000000000000,0.70,-73.989677,40.772831,-73.996391,40.763546
2010000477,2010000477,CMT,1,0,2010-01-01 00:04:45,2010-01-01 00:11:04,2,6.3200000000000000,1.00,-73.986336,40.726307,-73.994759,40.71862
2010000478,2010000478,CMT,1,0,2010-01-01 00:04:45,2010-01-01 00:05:54,4,1.1500000000000000,0.20,-73.984467,40.732609,-73.986565,40.729736
2010000479,2010000479,DDS,1,,2010-01-01 00:04:46,2010-01-01 00:17:50,4,13.06,3.00,-73.960274,40.77319,-73.967743,40.765503
2010000480,2010000480,CMT,1,0,2010-01-01 00:04:46,2010-01-01 00:22:09,4,17.380000000000000,5.20,-73.990913,40.730152,-73.975853,40.781548
2010000481,2010000481,CMT,1,0,2010-01-01 00:04:46,2010-01-01 00:15:15,1,10.48,1.90,-73.985565,40.763298,-73.962517,40.770138
2010000482,2010000482,CMT,1,0,2010-01-01 00:04:47,2010-01-01 00:17:10,1,12.380000000000000,3.80,-73.981735,40.756989,-73.934601,40.739792
2010000483,2010000483,CMT,1,0,2010-01-01 00:04:47,2010-01-01 00:31:55,4,27.130000000000000,4.30,-74.001503,40.73946,-73.956047,40.776031
2010000484,2010000484,CMT,1,0,2010-01-01 00:04:48,2010-01-01 00:12:54,1,8.1000000000000000,5.00,-73.969856,40.799904,-73.937965,40.847935
2010000485,2010000485,CMT,1,0,2010-01-01 00:04:50,2010-01-01 00:15:35,2,10.75,1.10,-73.971405,40.762142,-73.976318,40.751602
2010000486,2010000486,CMT,1,0,2010-01-01 00:04:50,2010-01-01 00:13:58,1,9.1300000000000000,2.40,0,0,0,0
2010000487,2010000487,CMT,1,0,2010-01-01 00:04:50,2010-01-01 00:17:10,1,12.33,1.90,-73.979233,40.776669,-73.996277,40.753212
2010000488,2010000488,CMT,1,0,2010-01-01 00:04:50,2010-01-01 00:07:15,1,2.4200000000000000,0.80,-73.993187,40.747242,-73.990257,40.739452
2010000489,2010000489,CMT,1,0,2010-01-01 00:04:50,2010-01-01 00:09:59,2,5.1500000000000000,1.00,-73.993446,40.7216,-73.983292,40.726776
2010000490,2010000490,CMT,1,0,2010-01-01 00:04:51,2010-01-01 00:06:22,1,1.52,0.30,-73.969223,40.798401,-73.972916,40.793327
2010000491,2010000491,CMT,1,1,2010-01-01 00:04:51,2010-01-01 00:10:07,1,5.2700000000000000,1.20,-73.991821,40.733547,-73.997108,40.71978
2010000057,2010000057,CMT,1,0,2010-01-01 00:04:51,2010-01-01 00:12:21,2,7.5,1.80,-73.976547,40.760288,-73.953712,40.767323
2010000492,2010000492,VTS,1,,2010-01-01 00:04:51,2010-01-01 00:04:51,1,0,0.83,-73.99501,40.743816,-73.981422,40.737991
2010000493,2010000493,CMT,1,0,2010-01-01 00:04:52,2010-01-01 00:37:31,1,32.650000000000000,18.30,-73.776817,40.645329,-73.995956,40.759155
2010000494,2010000494,CMT,1,0,2010-01-01 00:04:52,2010-01-01 00:14:24,1,9.5300000000000000,1.70,-73.978287,40.75914,-73.97905,40.74054
2010000495,2010000495,CMT,1,0,2010-01-01 00:04:52,2010-01-01 00:19:04,1,14.200000000000000,3.30,-73.987907,40.748501,-73.949287,40.772892
2010000496,2010000496,CMT,1,0,2010-01-01 00:04:52,2010-01-01 00:12:35,1,7.7200000000000000,1.80,-73.993073,40.758205,-73.992683,40.74107
2010000497,2010000497,CMT,1,0,2010-01-01 00:04:53,2010-01-01 00:24:02,1,19.150000000000000,15.10,-73.873146,40.774334,-73.7258,40.692089
2010000498,2010000498,CMT,1,0,2010-01-01 00:04:53,2010-01-01 00:30:53,1,26,11.10,-73.979027,40.762012,-73.820198,40.731812
2010000499,2010000499,DDS,1,,2010-01-01 00:04:55,2010-01-01 00:14:32,1,9.6100000000000000,2.20,-73.978661,40.750584,-73.993996,40.749962
2010000500,2010000500,CMT,1,0,2010-01-01 00:04:55,2010-01-01 00:11:33,2,6.6300000000000000,1.10,-73.980591,40.774601,-73.992867,40.762711
2010000501,2010000501,VTS,1,,2010-01-01 00:04:55,2010-01-01 00:04:55,1,0,0.34,-73.974068,40.762512,-73.977562,40.757915
2010000502,2010000502,CMT,1,0,2010-01-01 00:04:55,2010-01-01 00:21:16,1,16.350000000000000,4.90,-73.976692,40.739498,-73.94838,40.796494
2010000503,2010000503,CMT,1,0,2010-01-01 00:04:55,2010-01-01 00:11:40,1,6.75,0.80,-73.975014,40.757423,-73.967339,40.756557
2010000504,2010000504,CMT,1,0,2010-01-01 00:04:56,2010-01-01 00:16:04,1,11.130000000000000,2.20,-73.985176,40.744316,-73.967468,40.769199
2010000505,2010000505,CMT,1,0,2010-01-01 00:04:56,2010-01-01 00:08:12,1,3.27,0.70,-73.99633,40.7444,-73.985466,40.738522
2010000506,2010000506,CMT,1,0,2010-01-01 00:04:57,2010-01-01 00:11:34,1,6.6200000000000000,1.10,-73.984612,40.764099,-73.981544,40.779736
2010000507,2010000507,CMT,1,0,2010-01-01 00:04:57,2010-01-01 00:16:07,2,11.17,3.70,-73.953613,40.775318,-73.925003,40.75565
2010000508,2010000508,CMT,1,0,2010-01-01 00:04:58,2010-01-01 00:09:46,3,4.8000000000000000,0.80,-73.993317,40.747387,-74.004562,40.752224
2010000509,2010000509,CMT,1,0,2010-01-01 00:04:58,2010-01-01 00:29:42,1,24.73,4.60,-73.96833,40.79694,-73.996323,40.753483
2010000510,2010000510,CMT,1,0,2010-01-01 00:04:58,2010-01-01 00:23:28,1,18.5,1.80,-73.985268,40.763176,-73.963692,40.756287
2010000511,2010000511,CMT,1,0,2010-01-01 00:04:58,2010-01-01 00:27:18,3,22.330000000000000,1.60,-73.984055,40.757275,-73.991112,40.749783
2010000512,2010000512,CMT,1,0,2010-01-01 00:04:58,2010-01-01 00:26:11,2,21.220000000000000,8.00,-74.002747,40.739765,-73.945885,40.832947
2010000513,2010000513,CMT,1,0,2010-01-01 00:04:58,2010-01-01 00:19:28,1,14.5,0.40,-73.994888,40.760345,-73.988365,40.761787
2010000514,2010000514,CMT,1,0,2010-01-01 00:04:59,2010-01-01 00:08:42,1,3.7200000000000000,0.60,-73.987038,40.771118,-73.979675,40.772854
2010000515,2010000515,CMT,1,0,2010-01-01 00:04:59,2010-01-01 00:21:10,4,16.18,4.10,-74.004211,40.730389,-73.992424,40.68364
2010000516,2010000516,CMT,1,0,2010-01-01 00:05:00,2010-01-01 00:49:11,1,44.18,15.50,-73.966858,40.804092,-73.966995,40.632229
2010000517,2010000517,CMT,1,0,2010-01-01 00:05:00,2010-01-01 00:34:14,4,29.23,3.90,-73.97998,40.775833,-74.002983,40.733307
2010000518,2010000518,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:30:00,5,25,9.79,-73.789429,40.647266,-73.927475,40.671322
2010000519,2010000519,CMT,1,0,2010-01-01 00:05:00,2010-01-01 00:21:34,2,16.57,2.70,-74.003578,40.722622,-73.97699,40.750553
2010000520,2010000520,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:32:00,1,27,10.84,-73.874481,40.774048,-73.989174,40.77425
2010000521,2010000521,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:27:00,1,22,2.97,-73.998123,40.751518,-73.995651,40.749451
2010000522,2010000522,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:05:00,1,0,1.21,0,0,0,0
2010000523,2010000523,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:15:00,4,10,2.01,-73.979851,40.770672,-73.97554,40.75227
2010000524,2010000524,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:11:00,1,6,0.99,-73.96402,40.771091,-73.974548,40.762249
2010000525,2010000525,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:35:00,5,30,1.99,-73.976471,40.76503,-73.980507,40.761326
2010000526,2010000526,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:26:00,2,21,4.08,-74.002518,40.729053,-73.981995,40.770626
2010000527,2010000527,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:35:00,2,30,3.69,-73.978752,40.761597,-73.99971,40.728497
2010000528,2010000528,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:31:00,1,26,3.30,-73.982422,40.756779,-73.988472,40.725014
2010000529,2010000529,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:25:00,1,20,7.11,-73.973564,40.784184,-74.014359,40.702473
2010000530,2010000530,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:29:00,2,24,1.87,-73.976601,40.764671,-73.989113,40.742973
